"2586","2","4"
"2587","6,6","27,28"
"2588","6,6","27,28"
"2589","6,6","27,28"
"2590","6,6","27,28"
"2591","6,6","27,28"
"2592",,
"2593",,
"2594",,
"2595",,
"2596",,
"2597",,
"2598",,
"2599","6,7,7","28,39,44"
"2600",,
"2601",,
"2602",,
"2603",,
"2604",,
"2605",,
"2606",,
"2607",,
"2608",,
"2609","6,6,6","22,27,28"
"2610",,
"2611",,
"2612",,
"2613",,
"2614",,
"2615",,
"2616",,
"2617","6,6,6","22,27,28"
"2618","2,3,2","3,14,1"
"2619",,
"2620",,
"2621",,
"2622",,
"2623","3","14"
"2624",,
"2625","6,6","27,28"
"2626",,
"2627",,
"2628",,
"2629",,
"2630",,
"2631",,
"2632",,
"2633",,
"2634",,
"2635",,
"2636",,
"2637",,
"2638",,
"2639",,
"2640",,
"2641",,
"2642",,
"2643",,
"2644",,
"2645",,
"2646",,
"2647",,
"2648",,
"2649",,
"2650",,
"2651",,
"2652",,
"2653",,
"2654",,
"2655",,
"2656",,
"2657",,
"2658",,
"2659",,
"2660",,
"2661",,
"2662","2,6,6","1,27,28"
"2663",,
"2664",,
"2665",,
"2666",,
"2667",,
"2668",,
"2669",,
"2670",,
"2671",,
"2672",,
"2673",,
"2674",,
"2675",,
"2676",,
"2677",,
"2678",,
"2679",,
"2680",,
"2681",,
"2682",,
"2683",,
"2684",,
"2685","6,6","27,28"
"2686",,
"2687",,
"2688",,
"2689",,
"2690",,
"2691",,
"2692",,
"2693",,
"2694",,
"2695",,
"2696",,
"2697",,
"2698",,
"2699",,
"2700",,
"2701",,
"2702",,
"2703",,
"2704",,
"2705",,
"2706",,
"2707",,
"2708",,
"2709",,
"2710",,
"2711",,
"2712",,
"2713","6,6","27,28"
"2714","6,6","27,28"
"2715","6,6","27,28"
"2716",,
"2717",,
"2718",,
"2719",,
"2720","2,6","4,32"
"2721",,
"2722",,
"2723","2","4"
"2724",,
"2725",,
"2726",,
"2727",,
"2728",,
"2729",,
"2730",,
"2731",,
"2732",,
"2733",,
"2734",,
"2735",,
"2736",,
"2737",,
"2738",,
"2739",,
"2740",,
"2741",,
"2742",,
"2743",,
"2744",,
"2745",,
"2746",,
"2747",,
"2748",,
"2749",,
"2750",,
"2751",,
"2752",,
"2753",,
"2754",,
"2755","3,6,6","20,27,28"
"2756",,
"2757",,
"2758",,
"2759",,
"2760",,
"2761",,
"2762","2,3,2","3,14,1"
"2763",,
"2764",,
"2765",,
"2766",,
"2767",,
"2768",,
"2769",,
"2770",,
"2771",,
"2772",,
"2773",,
"2774",,
"2775",,
"2776",,
"2777","6,6","27,28"
"2778",,
"2779",,
"2780",,
"2781",,
"2782",,
"2783",,
"2784",,
"2785","2,3,2","3,14,1"
"2786",,
"2787",,
"2788",,
"2789",,
"2790",,
"2791",,
"2792",,
"2793",,
"2794",,
"2795",,
"2796",,
"2797",,
"2798",,
"2799",,
"2800",,
"2801","6,6","27,28"
"2802","6","28"
"2803",,
"2804",,
"2805",,
"2806",,
"2807",,
"2808",,
"2809",,
"2810",,
"2811",,
"2812",,
"2813",,
"2814",,
"2815",,
"2816",,
"2817",,
"2818",,
"2819",,
"2820",,
"2821",,
"2822",,
"2823",,
"2824",,
"2825","4,4","6,11"
"2826","4,4","6,11"
"2827","4,4","6,11"
"2828","4,4","6,11"
"2829","4,4","6,11"
"2830","4,4","6,11"
"2831","4,4","6,11"
"2832","4,4","6,11"
"2833","4,4","6,11"
"2834","4,4","6,11"
"2835","4,4","6,11"
"2836","4,4","6,11"
"2837","4,4","6,11"
"2838","4,4","6,11"
"2839","4,4","6,11"
"2840","4,4","6,7"
"2841","4,4","6,11"
"2842","4,4","6,11"
"2843","4,4","6,11"
"2844","4,4","6,11"
"2845","4,4","6,11"
"2846","4,4","6,11"
"2847","4,4","6,11"
"2848","4,4","6,11"
"2849","4,4","6,11"
"2850","4,4","6,11"
"2851","4,4","6,11"
"2852","4,4","6,11"
"2853","4,4","6,11"
"2854","4,4","6,11"
"2855","4,4","6,11"
"2856","4,4","6,11"
"2857","4,4","6,11"
"2858","4,4","6,11"
"2859","4,4","6,11"
"2860","4,4","6,11"
"2861","4,4","6,11"
"2862","4,4","6,11"
"2863","4,4","6,11"
"2864","4,4","6,11"
"2865","4,4","6,11"
"2866","4,4","6,11"
"2867","4,4","6,11"
"2868","4,4","6,11"
"2869","4,4","6,11"
"2870","4,4","6,11"
"2871","2","4"
"2872","2,6","4,31"
"2873","2,6,6","1,28,32"
"2874","2,6,6","1,25,28"
"2875","2,6,6","1,25,28"
"2876","2,3","1,18"
"2877","2,2","1,3"
"2878","2,6,6,7,7","1,22,28,39,44"
"2879","2,6,6,7,7","1,22,28,39,44"
"2880","2,7,7,8","1,28,44,51"
"2881","6,7,7","28,41,44"
"2882","6,7,7","28,41,44"
"2883","6,6,7,7,7","27,28,39,41,44"
"2884","6,6,7,7,7","27,28,39,41,44"
"2885","6,6,7,7,7","27,28,39,41,44"
"2886","6,6,7,7,7","27,28,39,41,44"
"2887","6,6,7,7,7","27,28,39,41,44"
"2888","8","51"
"2889","7,8","42,51"
"2890","6,6,7,7,7","27,28,39,41,44"
"2891","6,6,7,7,7","27,28,39,41,44"
"2892","4","6"
"2893","4","6"
"2894","4","6"
"2895","4","6"
"2896","4","6"
"2897","2,6","6,23"
"2898","7,7,7,7","39,41,43,44"
"2899","2,2,2","1,2,4"
"2900","6,7,7,7,7,7","27,39,40,41,43,44"
"2901","8","51"
"2902","7,7,8","42,43,51"
"2903","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"2904","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"2905","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"2906","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"2907","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"2908","7,7,7","40,41,43"
"2909","7,7,7,8","40,41,43,52"
"2910","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"2911","7,8","39,51"
"2912","7,7","39,44"
"2913","1,7","35,39"
"2914","8","51"
"2915","2,2","1,3"
"2916","2,6","1,30"
"2917","3","20"
"2918","6","27"
"2919","6","23"
"2920","2","4"
"2921","2","4"
"2922","6,6,7,7,7,7,7,7","27,28,37,39,40,41,43,44"
"2923","6,6,7,7,7,7,7,7","27,28,37,39,40,41,43,44"
"2924","6","23"
"2925","4","6"
"2926","4","6"
"2927","4","6"
"2928","4","6"
"2929","4","6"
"2930","4,4","6,13"
"2931","4","6"
"2932","4,4","6,13"
"2933","4","6"
"2934","4","6"
"2935","1,8","45,51"
"2936","2,6,7,7","1,28,39,44"
"2937","2,2","1,3"
"2938","6,6,7","22,28,39"
"2939","2,3","1,15"
"2940","2,3","1,18"
"2941","3,6","18,32"
"2942","7,7,7","41,43,44"
"2943","6,7","28,44"
"2944","6,6","28,36"
"2945","4,4","4,11"
"2946","2,6,7,7","1,28,39,44"
"2947","2,6,7,7","1,28,39,44"
"2948","3,6","17,28"
"2949","3","17"
"2950","2,6,6","1,27,28"
"2951","6","28"
"2952","2,6,7,7","1,28,39,44"
"2953","2,6,7,7","1,28,39,44"
"2954","2,6,7,7","1,28,39,44"
"2955","2,6,7,7","1,28,39,44"
"2956","2,3","1,18"
"2957","1,7","45,39"
"2958","1,8","45,51"
"2959","1,8","45,51"
"2960","1,8","45,51"
"2961","4","6"
"2962","4","6"
"2963","4","6"
"2964","4","6"
"2965","4","6"
"2966","4","6"
"2967","4","6"
"2968","4","6"
"2969","4","6"
"2970","4","6"
"2971","4","6"
"2972","2,2,4","1,2,11"
"2973","2,7,7,7,7","1,37,38,39,44"
"2974","6,6","28,36"
"2975","2,6","4,31"
"2976","6,6,6","22,27,28"
"2977","7","44"
"2978","6,6","25,28"
"2979","2,6,6","1,28,32"
"2980","6","26"
"2981","2,6,6","4,28,,31"
"2982","6","32"
"2983","2,2,2","3,4"
"2984","2,6","1,32"
"2985","2,6","1,32"
"2986","2,3,6","1,14,32"
"2987","2,3","1,16"
"2988","6","28"
"2989","6","23"
"2990","2,6,6","1,23,27"
"2991","2,2","1,3"
"2992","2,4","2,11"
"2993","2,4","2,11"
"2994","2,6,6,6","1,22,27,28"
"2995","6","32"
"2996","7,7","39,44"
"2997","2,2","1,3"
"2998","2,4","2,11"
"2999","2,4","2,11"
"3000","4","6"
"3001","4","6"
"3002","4","6"
"3003","4,4","6,13"
"3004","4","6"
"3005","4","6"
"3006","4","6"
"3007","4","6"
"3008","4","6"
"3009","4,4","6,7"
"3010","4","6"
"3011","2,2","1,4"
"3012","2,6,6","1,24,25"
"3013","7,7,7","37,38,44"
"3014","7","44"
"3015","6","23"
"3016","2,6","2,33"
"3017","6,6,6","22,27,28"
"3018","2","3"
"3019","2","3"
"3020","6,6,6","25,26,28"
"3021","6,6,6","25,26,28"
"3022","6,6,6","25,26,28"
"3023","6,6,6","25,26,28"
"3024","6,6,6","25,26,28"
"3025","2","26"
"3026","2","26"
"3027","2","26"
"3028","1,2,2,3","50,3,5,18"
"3029","1,2,2,3","50,3,5,18"
"3030","1,2,2,3","50,3,5,18"
"3031","1,2,2,3","50,3,5,18"
"3032","4","6"
"3033","4","6"
"3034","4","6"
"3035","4","6"
"3036","4","6"
"3037","4","6"
"3038","4","6"
"3039","4","6"
"3040","4","6"
"3041","4","6"
"3042","6,6","27,28"
"3043","2,2,6","1,3,28"
"3044","2,6,6","1,28,32"
"3045","2,2,6","2,4,36"
"3046","2,6,6","1,28,32"
"3047","2,6,6","1,27,28"
"3048","2,4","2,11"
"3049","2,4","2,11"
"3050","2,2,2,6","1,3,4,31"
"3051","2,2,2,6","1,3,4,31"
"3052","2,2,2,6","1,3,4,31"
"3053","2,2,6","1,4,31"
"3054","2,2,6","1,4,31"
"3055","2,2,2,6","1,3,4,31"
"3056","1,2,3","50,1,17"
"3057","2,2,2,3,6,6","1,3,4,18,31,32"
"3058","2,2,2,3,6,6","1,3,4,18,31,32"
"3059","2,2,2,3,6,6","1,3,4,18,31,32"
"3060","2,2,2,3,6,6","1,3,4,18,31,32"
"3061","2,2,2,3,6,6","1,3,4,18,31,32"
"3062","2,2,2,3,6,6","1,3,4,18,31,32"
"3063","2,2,2,3,6,6","1,3,4,18,31,32"
"3064","2,2,2,3,6,6","1,3,4,18,31,32"
"3065","6,6,6,7","22,27,28,39"
"3066","6,6,6,7","22,27,28,39"
"3067","6,6,6,7","22,27,28,39"
"3068","6,6,6,7,7","22,27,28,39,44"
"3069","3","20"
"3070","2,3","4,19"
"3071","2,3,6,6","1,18,25,26"
"3072","2,2,6","1,3,28"
"3073","2,2,6","1,3,28"
"3074","2,2,2,6,6,7","1,3,4,31,32,41"
"3075","2,2,6","1,3,28"
"3076","2,3,6,6","1,18,25,26"
"3077","2,3,6","3,18,24"
"3078","3","17"
"3079","2,2,6","1,3,28"
"3080","2,2,6","1,3,28"
"3081","2,2,2,3,6,6","1,3,4,18,31,32"
"3082","7","44"
"3083","7","44"
"3084","7","44"
"3085","4","6"
"3086","4,4","6,13"
"3087","4","6"
"3088","4","6"
"3089","4","6"
"3090","4","6"
"3091","4,4","6,13"
"3092","4","6"
"3093","4","6"
"3094","4","6"
"3095","7,8","44,51"
"3096","6,6,7,7","27,28,39,44"
"3097","6,6,7,7","27,28,39,44"
"3098","6,6,7,7","27,28,39,44"
"3099","6,6,7,7","27,28,39,44"
"3100","6,6,7,7","27,28,39,44"
"3101","6,6,7,7","27,28,39,44"
"3102","6,6,7,7","27,28,39,44"
"3103","6,6,7,7","27,28,39,44"
"3104","6,6,7,7","27,28,39,44"
"3105","6,6,7,7","27,28,39,44"
"3106","6,6,7,7","27,28,39,44"
"3107","6,6,7,7","27,28,39,44"
"3108","6,6,7,7","27,28,39,44"
"3109","6,6,7,7","27,28,39,44"
"3110","6","34"
"3111","6","34"
"3112","6","34"
"3113","2,3,6","1,14,32"
"3114","8","51"
"3115","6,6,7,7,7,7","27,28,39,41,43,44"
"3116","6,6,7,7,7,7","27,28,39,41,43,44"
"3117","2,6","1,32"
"3118","2,6,6","1,27,28"
"3119","2,3","1,20"
"3120","2,3","1,20"
"3121","1,2,6,6","50,1,27,28"
"3122","6,6,7,7","27,28,39,44"
"3123","1,2,6,6","50,1,27,28"
"3124","1,2,6,6","50,1,27,28"
"3125","4","6"
"3126","4","13"
"3127","4","6"
"3128","4","6"
"3129","4","6"
"3130","4","6"
"3131","4","6"
"3132","4,4","6,11"
"3133","4,4","6,11"
"3134","4,4,6","6,11,23"
"3135","4,4,6","6,11,23"
"3136","6","23"
"3137","6","23"
"3138","6","23"
"3139","6","23"
"3140","6","23"
"3141","6","23"
"3142","6","23"
"3143","6","27"
"3144","4","7"
"3145","6","23"
"3146","6","23"
"3147","7,7,7,7,7","38,39,41,43,44"
"3148","6,6,7,7","27,28,39,44"
"3149","6,6,7,7","27,28,39,44"
"3150","6,6,7,7","27,28,39,44"
"3151","6,6,7,7","27,28,39,44"
"3152","6,6,7,7,8","27,28,39,44,51"
"3153","7,7","43,44"
"3154","2,6,6","1,27,28"
"3155","6,6,7,7","27,28,39,44"
"3156","6,6,7,7","27,28,39,44"
"3157","2,6,6","1,27,28"
"3158","2,6,6","1,27,28"
"3159","2,6,6","1,27,28"
"3160","2,6","1,32"
"3161","2,6","1,32"
"3162","2,6","1,32"
"3163","2,2,3,6,6","1,3,20,27,28"
"3164","2,6,6","1,25,28"
"3165","2,6,6","1,27,28"
"3166","2,3","3,20"
"3167","3,6,6","20,27,28"
"3168","2,3,6","1,14,32"
"3169","2,6,6","1,25,28"
"3170","3","20"
"3171","2,6,6","1,27,28"
"3172","3","20"
"3173","2,3","3,20"
"3174","2,3","3,20"
"3175","2,3","3,20"
"3176","2,3","3,20"
"3177","2,3","1,20"
"3178","6,6","27,28"
"3179","2,3,6,6","1,20,27,28"
"3180","2,6,6","1,27,28"
"3181","2,2,6","1,4,32"
"3182","2,3,6,6","1,20,27,28"
"3183","2,6","1,32"
"3184","2,6","1,32"
"3185","2,6","1,32"
"3186","2,6","1,32"
"3187","2,6","1,32"
"3188","2,6","1,32"
"3189","2,6","1,32"
"3190","2,6","1,32"
"3191","2,2,6","1,4,32"
"3192","4,4","6,11"
"3193","4","6"
"3194","4,4","6,11"
"3195","4","6"
"3196","4","6"
"3197","4,4","6,11"
"3198","4","6"
"3199","4","6"
"3200","4","6"
"3201","4,4","6,11"
"3202","6","23"
"3203","2,2,4,6","2,4,11,33"
"3204","6,7,7,7,7,7","28,38,39,41,43,44"
"3205","6","28"
"3206","2","3"
"3207","2,2","1,4"
"3208","3","20"
"3209","1,3","50,20"
"3210","3","20"
"3211","2,6,6","1,27,28"
"3212","2,3,6,6","1,20,27,28"
"3213","2,3","4,20"
"3214","6","24"
"3215","2,3,6","1,20,28"
"3216","2,3","4,20"
"3217","2,3","4,20"
"3218","2,3","3,20"
"3219","2,3","4,20"
"3220","2,3","4,20"
"3221","2,2,6","1,3,27"
"3222","2,6,6","1,27,28"
"3223","2,6","1,32"
"3224","2,6,6","1,27,28"
"3225","2,6","1,32"
"3226","2,6,6","1,27,28"
"3227","2","4"
"3228","2,3","4,20"
"3229","2,3,2","3,14,1"
"3230","3,6,6","20,27,28"
"3231","2","3"
"3232","1","45"
"3233","2,6,6","1,27,28"
"3234","2,6,6","1,27,28"
"3235","2,6,6","1,27,28"
"3236","2,7","1,38"
"3237","1,3","50,20"
"3238","8","51"
"3239","6","34"
"3240","6","34"
"3241","6,6","24,26"
"3242","6,6","24,26"
"3243","2,6,6","1,27,28"
"3244","4","6"
"3245","4,4","6,11"
"3246","4,4","6,11"
"3247","4,4","6,11"
"3248","4,4","6,11"
"3249","4,4","6,11"
"3250","4,4","6,11"
"3251","4,4","6,11"
"3252","4","6"
"3253","4","6"
"3254","2,3","1,16"
"3255","6,6,7,7","27,28,39,44"
"3256","6,6,7,7","27,28,39,44"
"3257","6,6,7,7","27,28,39,44"
"3258","2,6,6,7,7","1,27,28,39,44"
"3259","2,6,6","1,27,28"
"3260","2,2,7,7,7","1,5,40,43,44"
"3261","2,6,6,7,7","1,27,28,39,44"
"3262","2","4"
"3263","1,3","50,20"
"3264","6,6,7,7","27,28,39,44"
"3265","6","32"
"3266","2,6,6","1,27,28"
"3267","3","14"
"3268","2","3"
"3269","6,6,6","22,27,28"
"3270","2,6,6","1,27,28"
"3271","2","3"
"3272","2,3","3,20"
"3273","6,6,6","22,27,28"
"3274","2,2","1,4"
"3275","7","43"
"3276","1","45"
"3277","8","51"
"3278","2","4"
"3279","6,6,7,7","27,28,39,44"
"3280","6,6,7,7","27,28,39,44"
"3281","6,6,7,7,7","27,28,39,43,44"
"3282","8","51"
"3283","7,8","42,51"
"3284","6,6","24,26"
"3285","2,6","2,33"
"3286","6","35"
"3287","6,6,7,7","27,28,39,44"
"3288","6,6,7,7","27,28,39,44"
"3289","6,6,7,7","27,28,39,44"
"3290","6,6,7,7","27,28,39,44"
"3291","6,6,7,7","27,28,39,44"
"3292","6,6,7,7","27,28,39,44"
"3293","6,6,7,7","27,28,39,44"
"3294","6,6,7,7","27,28,39,44"
"3295","6,6,7,7","27,28,39,44"
"3296","6,6,7,7","27,28,39,44"
"3297","6,6,7,7","27,28,39,44"
"3298","6,6,7,7","27,28,39,44"
"3299","2,2,3","1,3,16"
"3300","6","35"
"3301","6,6,7,7","27,28,39,44"
"3302","3","20"
"3303","2,2,3","1,3,16"
"3304","2,6,6","1,27,28"
"3305","2,3,6","1,14,32"
"3306","6,6,7,7","27,28,39,44"
"3307","2,6,6","1,27,28"
"3308","6,6,7,7","27,28,39,44"
"3309","6,6","24,26"
"3310","6,6","28,36"
"3311","2,6,6","1,25,28"
"3312","8","51"
"3313","8","51"
"3314","8","51"
"3315","8","51"
"3316","8","51"
"3317","8","51"
"3318","8","51"
"3319","8","51"
"3320","8","51"
"3321","8","51"
"3322","8","51"
"3323","8","51"
"3324","8","51"
"3325","6","34"
"3326","6","34"
"3327","6","34"
"3328","7,7","39,44"
"3329","2,6","1,32"
"3330","6,6,7,7","27,28,39,44"
"3331","3","14"
"3332","2,6","2,33"
"3333","2,6","2,33"
"3334","1,7","50,44"
"3335","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3336","6","23"
"3337","6","23"
"3338","6","23"
"3339","6","23"
"3340","6","23"
"3341","6","23"
"3342","6","23"
"3343","6","23"
"3344","4,4","6,13"
"3345","4","6"
"3346","4,4","6,13"
"3347","4,4","6,13"
"3348","4","6"
"3349","4,4","6,13"
"3350","4","6"
"3351","4","6"
"3352","4,4","6,11"
"3353","4","6"
"3354","4,4","6,11"
"3355","6","23"
"3356","3","18"
"3357","3","18"
"3358","1","45"
"3359","2,2","3,4"
"3360","6,6","28,35"
"3361","2,6,6","1,27,28"
"3362","6","32"
"3363","6","31"
"3364","6","31"
"3365","1,6","49,32"
"3366","3","16"
"3367","6","31"
"3368","1,2","50,4"
"3369","2,3","4,20"
"3370","6,6,7,7,7","27,28,39,43,44"
"3371","6,6,7,7,7","27,28,39,43,44"
"3372","2,6,6","1,27,28"
"3373","2,6,6","1,27,28"
"3374","2,6,6","1,27,28"
"3375","1,3","17,50"
"3376","2,6,6","1,27,28"
"3377","2,6,6","1,27,28"
"3378","2,6,6","1,27,28"
"3379","3","20"
"3380","3","20"
"3381","6,6","32,35"
"3382","6,6","28,36"
"3383","6","32"
"3384","6","31"
"3385","2,6,6","1,25,28"
"3386","2,6,6","1,27,28"
"3387","6","34"
"3388","2,6","4,32"
"3389","6","23"
"3390","6","28"
"3391","6","32"
"3392","7,7,7,7","38,41,43,44"
"3393","2,6,6","1,27,28"
"3394","2","4"
"3395","4,4","6,11"
"3396","4,4","6,11"
"3397","4","6"
"3398","4,4","6,11"
"3399","4","6"
"3400","4","6"
"3401","4","6"
"3402","4,4","6,11"
"3403","4,4","6,13"
"3404","4","6"
"3405","2,2,2,3,6","1,3,4,20,31"
"3406","2,3","3,20"
"3407","2,6","2,33"
"3408","7,7,7,7","38,41,43,44"
"3409","2,2,3","1,3,20"
"3410","2","4"
"3411","2,2,6","1,4,28"
"3412","1","45"
"3413","1","45"
"3414","1","45"
"3415","2,6","2,33"
"3416","2","4"
"3417","3","14"
"3418","1","45"
"3419","2,6,6","1,25,28"
"3420","2,2","1,4"
"3421","2,6,6","1,25,28"
"3422","2","1"
"3423","2,2","1,3"
"3424","2,2","2,33"
"3425","2,6,6","1,27,28"
"3426","2,6,6","1,27,28"
"3427","2,6,6","1,27,28"
"3428","2,6","1,32"
"3429","2,6","1,32"
"3430","2,2","2,33"
"3431","2,3,6","1,14,32"
"3432","2,6","1,32"
"3433","2,6","1,32"
"3434","7","51"
"3435","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3436","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3437","2,6","2,33"
"3438","2,6,6","1,32,36"
"3439","2,6","1,32"
"3440","2,6","1,32"
"3441","2,6","1,31"
"3442","2,6","1,31"
"3443","2,6","1,31"
"3444","2,6","1,31"
"3445","2,6","1,31"
"3446","2,6","4,31"
"3447","2,6","1,31"
"3448","2,6,6","1,25,31"
"3449","2","3"
"3450","6","23"
"3451","6","23"
"3452","4","6"
"3453","4","6"
"3454","6","23"
"3455","6","23"
"3456","4,4","6,11"
"3457","4,4","6,11"
"3458","4,4","6,11"
"3459","4,4","6,11"
"3460","4,4","6,11"
"3461","4","6"
"3462","4","6"
"3463","6","23"
"3464","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3465","6,6,7,7,7,7","27,28,39,40,41,44"
"3466","2,6,6","1,27,28"
"3467","6,6,7,7,7,7","27,28,39,40,41,44"
"3468","6,6,7,7,7,7,8","27,28,39,40,41,44,51"
"3469","2,6","1,28"
"3470","2,3","1,18"
"3471","2,6,6","1,27,28"
"3472","2,6","4,32"
"3473","2,6","1,32"
"3474","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3475","1,2,2,6","50,1,2,33"
"3476","1,2,2,4,6","50,1,2,11,33"
"3477","6,6,7,7,7,7","27,28,39,40,41,44"
"3478","2","4"
"3479","6,6,7,7,7,7","27,28,39,40,41,44"
"3480","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3481","8","51"
"3482","8","51"
"3483","6","23"
"3484","6","23"
"3485","6","23"
"3486","6","23"
"3487","6","23"
"3488","6","23"
"3489","6","23"
"3490","6","23"
"3491","6,6,6","23,27,28"
"3492","1,2,2,4,6","50,1,2,11,33"
"3493","4","6"
"3494","4,4","6,11"
"3495","4,4","6,13"
"3496","4,4","6,13"
"3497","4,4","6,13"
"3498","4,4","6,11"
"3499","4","6"
"3500","4","6"
"3501","4","6"
"3502","4,4","6,7"
"3503","4","6"
"3504","6,6,7,7,7,7","27,28,39,40,41,44"
"3505","2,3","1,18"
"3506","8","56"
"3507","8","51"
"3508","7","39"
"3509","8","51"
"3510","8","51"
"3511","7","39"
"3512","8","51"
"3513","8","51"
"3514","8","51"
"3515","8","51"
"3516","8","51"
"3517","8","51"
"3518","8","51"
"3519","7","39"
"3520","2,6","1,28"
"3521","2,3,2","3,14,1"
"3522","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3523","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3524","6","31"
"3525","2","4"
"3526","2,6","1,32"
"3527","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3528","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3529","4","11"
"3530","2,6","1,32"
"3531","2,3","1,18"
"3532","2","4"
"3533","6","34"
"3534","3","20"
"3535","2,6","1,32"
"3536","2,2,2,6","1,3,4,31"
"3537","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3538","1","45"
"3539","2,6","1,28"
"3540","2,6","1,28"
"3541","2","4"
"3542","2","4"
"3543","2,6","1,28"
"3544","2,2,3","1,3,20"
"3545","2,2,3","1,3,20"
"3546","2,2,3","1,3,20"
"3547","2,2,3","1,3,20"
"3548","2,2,3","1,3,20"
"3549","2,4,6","2,11,33"
"3550","2,2,3","1,3,20"
"3551","2,6","1,28"
"3552","2,6","1,32"
"3553","2,2,3","1,3,20"
"3554","2,2,3","1,3,20"
"3555","2,6,6","1,32,36"
"3556","3,6,6","20,27,28"
"3557","2,2,3","1,3,20"
"3558","2,6","1,28"
"3559","2,6","1,32"
"3560","2,2,3","1,3,20"
"3561","2,2,3","1,3,20"
"3562","2,6","1,28"
"3563","2,2,3","1,3,20"
"3564","2,6","1,32"
"3565","2,6","1,28"
"3566","2,2,3","1,3,20"
"3567","3,6,6","20,27,28"
"3568","3,6,6","20,27,28"
"3569","6,6","27,28"
"3570","3","20"
"3571","2,6","1,32"
"3572","2,6","1,32"
"3573","6,6","24,26"
"3574","6,6,6","22,27,28"
"3575","6,6,6","24,25,26"
"3576","2,6","1,28"
"3577","8","51"
"3578","8","51"
"3579","8","51"
"3580","8","51"
"3581","7","39"
"3582","8","51"
"3583","8","51"
"3584","8","51"
"3585","8","51"
"3586","8","52"
"3587","8","51"
"3588","1","50"
"3589","1,3","50,20"
"3590","1","51"
"3591","1","51"
"3592","4,4","6,11"
"3593","4,4","6,11"
"3594","4,4","6,11"
"3595","4","6"
"3596","4","6"
"3597","4","6"
"3598","4,4","6,11"
"3599","4,4","6,11"
"3600","4","6"
"3601","4","6"
"3602","6,6,7,7,7,7,7","27,28,39,40,41,43,44"
"3603","2,3","3,15"
"3604","2,3","3,15"
"3605","2,3","3,15"
"3606","2,3","3,15"
"3607","2,3","3,15"
"3608","3,6,6","20,27,28"
"3609","2,3,7","1,20,38"
"3610","2,3","3,15"
"3611","3","14"
"3612","2,3","3,15"
"3613","2,6","1,32"
"3614","2,6","1,32"
"3615","2,6","1,32"
"3616","2,6","1,32"
"3617","2,6","1,32"
"3618","2,6,6","1,25,28"
"3619","2,6,6","1,25,28"
"3620","2,6,6","1,25,28"
"3621","2,6,6","1,25,28"
"3622","6,6,7,7","27,28,39,44"
"3623","6,6,7,7,7,7","27,28,39,40,41,44"
"3624","2,6,6","1,27,28"
"3625","6,6,7,7,7,7","27,28,39,40,41,44"
"3626","6,6,6","22,27,28"
"3627","6,6,7,7,7,7","27,28,39,40,41,44"
"3628","6,6,7,7,7,7","27,28,39,40,41,44"
"3629","6,6,7,7,7,7","27,28,39,40,41,44"
"3630","8","51"
"3631","8","51"
"3632","8","51"
"3633","8","51"
"3634","8","51"
"3635","8","51"
"3636","8","51"
"3637","8","51"
"3638","8","51"
"3639","8","51"
"3640","2,6,6,7","1,27,28,44"
"3641","6,6,7,7","27,28,39,44"
"3642","6,6,7,7,7,7","27,28,39,40,41,44"
"3643","6,6,7,7,7,7","27,28,39,40,41,44"
"3644","6,6,7,7,7,7","27,28,39,40,41,44"
"3645","6,6,7,7,7,7","27,28,39,40,41,44"
"3646","6,6,7,7,7,7","27,28,39,40,41,44"
"3647","7,7","41,44"
"3648","7,7","41,44"
"3649","2,6,6,7","1,27,28,44"
"3650","7,7","41,44"
"3651","2,2","1,4"
"3652","2,6","1,32"
"3653","6","32"
"3654","2,6","1,32"
"3655","2,6","1,32"
"3656","2,6","1,32"
"3657","2,6","1,32"
"3658","3","20"
"3659","2,2,3","1,3,16"
"3660","3","20"
"3661","3","20"
"3662","3","20"
"3663","3","20"
"3664","2,2,2,3,6","1,3,4,20,31"
"3665","3","20"
"3666","3","20"
"3667","6,6,7,7,7,7","27,28,39,40,41,44"
"3668","2,2,3","3,4,20"
"3669","2,6","1,32"
"3670","1,3","50,16"
"3671","8","51"
"3672","8","51"
"3673","8","51"
"3674","8","51"
"3675","8","51"
"3676","8","51"
"3677","8","51"
"3678","8","51"
"3679","8","51"
"3680","4,4","6,13"
"3681","4","6"
"3682","4","6"
"3683","4","6"
"3684","4","6"
"3685","4","6"
